method,url_template,classification,verification,query_keys,parameter_expression,source,line,column
POST,/jdy-fi/{dbId}/stock/v1/stockGoods/matchedGoods,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,349160
POST,/jdy-fi/{dbId}/stock/v1/stockGoods/matchingGoods,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,349066
POST,/jdy-fi/{dbId}/sys/v1/backup,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,81647
POST,/jdy-fi/{dbId}/sys/v1/backup/auth/code,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,82514
POST,/jdy-fi/{dbId}/sys/v1/fiscal/switch,unknown_or_write,not_probed,,t,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/117.5f89fbb8.chunk.js,1,1434
POST,/jdy-fi/{dbId}/sys/v1/fiscal/switch-latest,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/117.5f89fbb8.chunk.js,1,909
POST,/jdy-fi/{dbId}/sys/v1/init,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,71548
POST,/jdy-fi/{dbId}/sys/v1/init/reinitialize,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,77445
POST,/jdy-fi/{dbId}/user/v1/acct,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,561422
PUT,/jdy-fi/{dbId}/user/v1/acct,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,598991
POST,/jdy-fi/{dbId}/user/v1/acct-hide,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,598772
POST,/jdy-fi/{dbId}/user/v1/acct-init,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,561496
DELETE,/jdy-fi/{dbId}/user/v1/acct/role,unknown_or_write,not_probed,,n,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/7.c15730a1.chunk.js,1,25922
POST,/jdy-fi/{dbId}/user/v1/acct/role,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/7.c15730a1.chunk.js,1,23000
PUT,/jdy-fi/{dbId}/user/v1/acct/role,unknown_or_write,not_probed,,t,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/7.c15730a1.chunk.js,1,23203
POST,/jdy-fi/{dbId}/user/v1/acct/role-unAuthToUserRe,unknown_or_write,not_probed,,t,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/7.c15730a1.chunk.js,1,56993
POST,"/jdy-fi/{dbId}/user/v1/{ya?""acct/inviteUser"":""interiorInviteUser""}",unknown_or_write,not_probed,,"JSON.stringify({type:2,mobile:d,name:e,type:b})",https://vip4-kj.kdzwy.com/js/dist/authorityInside.js?ver=202609151511,1,29435
DELETE,/jdy-fi/{dbId}/vat/v1/invoice,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,538676
POST,/jdy-fi/{dbId}/vat/v1/invoice,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,538433
POST,/jdy-fi/{dbId}/vat/v1/invoice-auth,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,538753
POST,/jdy-fi/{dbId}/vat/v1/invoice-batch-remark,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,539345
POST,/jdy-fi/{dbId}/vat/v1/invoice-check,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,539514
POST,/jdy-fi/{dbId}/vat/v1/invoice-check-afresh,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,539681
POST,/jdy-fi/{dbId}/vat/v1/invoice-file,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,540049
POST,/jdy-fi/{dbId}/vat/v1/invoice-file-collect,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,544598
POST,/jdy-fi/{dbId}/vat/v1/invoice-list,unknown_or_write,verified_business_success,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,538508
POST,/jdy-fi/{dbId}/vat/v1/invoice-out,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,538833
POST,/jdy-fi/{dbId}/vat/v1/invoice-remark,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,539967
POST,/jdy-fi/{dbId}/vat/v1/invoice-stampList,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,545193
POST,/jdy-fi/{dbId}/vat/v1/invoice-temp,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,538912
POST,/jdy-fi/{dbId}/vat/v1/invoice/collect,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,542106
POST,/jdy-fi/{dbId}/vat/v1/invoice/collect-override,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,542967
POST,/jdy-fi/{dbId}/vat/v1/invoice/electr-ent/collect,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,543313
POST,/jdy-fi/{dbId}/vat/v1/invoice/electr-url,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,539595
POST,/jdy-fi/{dbId}/vat/v1/invoice/goodsrule/acct,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,348319
POST,/jdy-fi/{dbId}/vat/v1/invoice/goodsrule/params,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,348133
POST,/jdy-fi/{dbId}/vat/v1/invoice/signInvoice,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,544049
PUT,/jdy-fi/{dbId}/vat/v1/invoice/stampList,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,545279
POST,/jdy-fi/{dbId}/vat/v1/invoice/vch-pre-check,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,544137
POST,/jdy-fi/{dbId}/vat/v1/invoice/vch-preview,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,539085
PUT,/jdy-fi/{dbId}/vat/v1/invoice/vch-preview,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,539172
POST,/jdy-fi/{dbId}/vat/v1/invoice/zyw/collect,unknown_or_write,not_probed,,t,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,2426142
POST,/jdy-fi/{dbId}/vat/v1/invoice/zyw/invoice-tax/upgrade,unknown_or_write,not_probed,,r,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/66.232681e5.chunk.js,1,20454
PUT,/jdy-fi/{dbId}/vat/v1/invoice/{e.id},unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,538588
POST,/jdy-fi/{dbId}/vat/v1/order,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,541950
POST,/jdy-fi/{dbId}/vat/v1/order/electr-ent/auth,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,543223
POST,/jdy-fi/{dbId}/vat/v1/order/tax-reauth,unknown_or_write,not_probed,,l,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,2427576
PUT,/jdy-fi/{dbId}/vat/v1/order/zwy/invoice-upgrade,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,543130
POST,/jdy-fi/{dbId}/vat/v1/order/zwy/tax-auth-upgrade,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,83191
PUT,/jdy-fi/{dbId}/vat/v1/tax-burden,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,541626
PUT,/jdy-fi/{dbId}/vat/v1/tax-burden-target,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,541784
DELETE,/jdy-fi/{dbId}/vat/v1/voucher-temp,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,540543
POST,/jdy-fi/{dbId}/vat/v1/voucher-temp,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,540370
PUT,/jdy-fi/{dbId}/vat/v1/voucher-temp-def/{e.id},unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,540625
POST,/jdy-fi/{dbId}/vat/v1/voucher-temp/clone,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,540912
PUT,/jdy-fi/{dbId}/vat/v1/voucher-temp/{e.id},unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,540450
POST,/jdy-print/api/file/getCosTempSecret,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/73.521ffe7c.chunk.js,1,10238
POST,/jdy-print/api/printManager/getAllTemplate,unknown_or_write,not_probed,,,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/73.521ffe7c.chunk.js,1,12911
POST,/jdy-print/api/printManager/getTemplateData,unknown_or_write,not_probed,,n,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/73.521ffe7c.chunk.js,1,10452
POST,/jdy-print/api/printManager/getTemplatesByBusinessCode,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,79001
POST,/jdy-print/api/render2,unknown_or_write,not_probed,,n,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,408023
PUT,/jdy-spi/v1/notice/{e.groupCode}/{e.id}/{e.userId}/1,unknown_or_write,not_probed,,,https://vip4-kj.kdzwy.com/home/static/js/app.0833bc2f.js,1,1226624
UNKNOWN,/jdy-spi/v1/vip/tags/content,unknown_or_write,not_probed,,e,https://vip4-kj.kdzwy.com/home/static/js/app.0833bc2f.js,1,1217585
UNKNOWN,/jdy-spi/v1/vip/tags/recommend-content,unknown_or_write,not_probed,,e,https://vip4-kj.kdzwy.com/home/static/js/app.0833bc2f.js,1,1218158
UNKNOWN,/log/operate?m=list,unknown_or_write,not_probed,m,,https://vip4-kj.kdzwy.com/js/dist/operationLog.js?ver=202609151511,1,1458
UNKNOWN,/noteprint/noteprinttemp?m=findNotePrintTemp,unknown_or_write,not_probed,m,,https://vip4-kj.kdzwy.com/js/dist/printTemplates.js?ver=202609151511,1,1290
UNKNOWN,/openapi/rest?method=jdy.app.member.setAdmin,unknown_or_write,not_probed,method,"{cid:Ga.companyId,userids:c,userName:d,admin:1}",https://vip4-kj.kdzwy.com/js/dist/authorityInside.js?ver=202609151511,2,7064
UNKNOWN,/pay/VoucherRuleAction?m=list,unknown_or_write,not_probed,m,,https://vip4-kj.kdzwy.com/js/dist/pay/voucherRule.js,1,1496
UNKNOWN,/pay/department.do?m=list,unknown_or_write,not_probed,m,,https://vip4-kj.kdzwy.com/js/dist/pay/department.js,1,1977
UNKNOWN,/pay/employee.do?m=list,unknown_or_write,not_probed,m,,https://vip4-kj.kdzwy.com/js/dist/pay/employee.js,1,4551
POST,/pay/paySheet.do?m=delPaySheet,unknown_or_write,not_probed,m,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,948378
UNKNOWN,/pay/paySheet.do?m=statPayData,unknown_or_write,not_probed,m,,https://vip4-kj.kdzwy.com/js/dist/pay/salaryList.js,1,5202
UNKNOWN,/pdfview/web/viewer.jsp,unknown_or_write,not_probed,,,https://vip4-kj.kdzwy.com/home/static/js/app.0833bc2f.js,1,8873
UNKNOWN,/report/cash-flow-std-sheets,unknown_or_write,not_probed,,,https://vip4-kj.kdzwy.com/js/dist/cashFlowSheet.js?ver=202609151511,1,8964
UNKNOWN,/report/custom-report/report-center,unknown_or_write,not_probed,,,https://vip4-kj.kdzwy.com/js/dist/balanceSheet.js?ver=202609151511,1,11701
UNKNOWN,/report/report?m=getCashReportValue,unknown_or_write,not_probed,m,,https://vip4-kj.kdzwy.com/js/dist/cashFlowSheet.js?ver=202609151511,1,2406
UNKNOWN,/report/report?m=getItemProfitFilter&itemClassId={z.itemClassId},unknown_or_write,not_probed,"itemClassId,m",,https://vip4-kj.kdzwy.com/js/dist/itemProfitSheet.js?ver=202609151511,1,6738
UNKNOWN,/report/report?m=getItemProfitReport,unknown_or_write,not_probed,m,,https://vip4-kj.kdzwy.com/js/dist/itemProfitSheet.js?ver=202609151511,1,5574
UNKNOWN,/report/report?m=getProfiltValue&reporttype=profit&yearperiod={filterConditions.period}&type={filterConditions.type}&periodParm={filterConditions.periodParm},unknown_or_write,not_probed,"m,periodParm,reporttype,type,yearperiod",,https://vip4-kj.kdzwy.com/js/dist/profitSheet.js?ver=202609151511,1,649
UNKNOWN,/report/report?m=getReportValue&reporttype=balance&yearperiod={filterConditions.period},unknown_or_write,not_probed,"m,reporttype,yearperiod",,https://vip4-kj.kdzwy.com/js/dist/balanceSheet.js?ver=202609151511,1,1192
UNKNOWN,/reports/balance-sheets.jsp,unknown_or_write,not_probed,,,https://vip4-kj.kdzwy.com/js/dist/cashFlowSheet.js?ver=202609151511,1,5961
UNKNOWN,/reports/cash-flow-std-sheets.jsp,unknown_or_write,not_probed,,,https://vip4-kj.kdzwy.com/js/dist/cashFlowSheet.js?ver=202609151511,1,9084
POST,/scm/scmApi?m=calculateCost,unknown_or_write,not_probed,m,queryConditions,https://vip4-kj.kdzwy.com/js/dist/voucherScm.js?ver=202609151511,1,11000
UNKNOWN,/scm/scmApi?m=getBillList,unknown_or_write,not_probed,m,,https://vip4-kj.kdzwy.com/js/dist/voucherScm.js?ver=202609151511,1,4867
UNKNOWN,/scm/scmApi?m=getScmAssociation&type=basedata&id={id}&name={encodeURIComponent(name)},unknown_or_write,not_probed,"id,m,name,type",,https://vip4-kj.kdzwy.com/settings/scm-data.jsp#inline-script-3,13,27
UNKNOWN,/scm/scmApi?m=getServiceList,unknown_or_write,not_probed,m,,https://vip4-kj.kdzwy.com/js/dist/associatedSCM.js?ver=202609151511,1,1277
UNKNOWN,/settings/assisting-category.jsp?id={d}&name={encodeURIComponent(c)}&rd={(new Date).getTime()},unknown_or_write,not_probed,"id,name,rd",,https://vip4-kj.kdzwy.com/js/dist/settingAccounting.js?ver=202609151511,1,958
UNKNOWN,/settings/backup.jsp,unknown_or_write,not_probed,,,https://vip4-kj.kdzwy.com/js/dist/parameter.js?ver=202609151511,1,4978
UNKNOWN,/settings/cashflow-initial,unknown_or_write,not_probed,,,https://vip4-kj.kdzwy.com/js/dist/cashFlowStdSheet.js?ver=202609151511,1,4975
UNKNOWN,/settings/cashflow-initial.jsp,unknown_or_write,not_probed,,,https://vip4-kj.kdzwy.com/js/dist/cashFlowStdSheet.js?ver=202609151511,1,5096
UNKNOWN,/settings/error.jsp,unknown_or_write,not_probed,,,https://vip4-kj.kdzwy.com/js/common/common.js?ver=202609151511,1847,34
UNKNOWN,/settings/guanYiLog.jsp,unknown_or_write,not_probed,,,https://vip4-kj.kdzwy.com/js/dist/voucherScm.js?ver=202609151511,1,16680
UNKNOWN,/settings/intelligent-voucher-template?type=cashier,unknown_or_write,not_probed,type,,https://vip4-kj.kdzwy.com/home/static/js/chunk-26cc668c.aa7b01ec.js,1,161825
UNKNOWN,/settings/pay/department.jsp,unknown_or_write,not_probed,,,https://vip4-kj.kdzwy.com/js/dist/pay/employee.js,1,4397
UNKNOWN,/settings/scm-data.jsp,unknown_or_write,not_probed,,,https://vip4-kj.kdzwy.com/js/dist/voucherScm.js?ver=202609151511,1,7366
UNKNOWN,/settings/scm-parameter.jsp,unknown_or_write,not_probed,,,https://vip4-kj.kdzwy.com/js/dist/voucherScm.js?ver=202609151511,1,7215
UNKNOWN,/settings/system-parameter,unknown_or_write,not_probed,,,https://vip4-kj.kdzwy.com/js/dist/balanceSheet.js?ver=202609151511,1,13628
UNKNOWN,/settings/system-parameter.jsp,unknown_or_write,not_probed,,,https://vip4-kj.kdzwy.com/home/static/js/app.0833bc2f.js,1,300267
UNKNOWN,/settings/system-parameter.jsp?systemParameterGuided=true,unknown_or_write,not_probed,systemParameterGuided,,https://vip4-kj.kdzwy.com/js/dist/balanceSheet.js?ver=202609151511,1,13864
UNKNOWN,/settings/teller/BXSetting.jsp,unknown_or_write,not_probed,,,https://vip4-kj.kdzwy.com/js/dist/bindBXApp.js,1,1729
UNKNOWN,/settings/teller/bindBXApp.jsp,unknown_or_write,not_probed,,,https://vip4-kj.kdzwy.com/js/dist/BXSetting.js,1,3035
UNKNOWN,/settings/teller/reimbursements.jsp,unknown_or_write,not_probed,,,https://vip4-kj.kdzwy.com/js/dist/voucherScm.js?ver=202609151511,1,7634
POST,/smeai/ai/authenticate,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,305659
POST,/third/books,unknown_or_write,not_probed,,e,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,1432164
UNKNOWN,/voucher/originalVoucherNew.jsp,unknown_or_write,not_probed,,"{ids:b,idsAll:c}",https://vip4-kj.kdzwy.com/js/dist/originalVoucherListNew.js,1,10325
UNKNOWN,/voucher/originalVoucherNew.jsp?from=voucher&ids={id},unknown_or_write,not_probed,"from,ids","{
          ids: id
        }",https://vip4-kj.kdzwy.com/js/common/common.js?ver=202609151511,4211,29
UNKNOWN,/voucher/scmApi.jsp?dbid={queryConditions.dbid},unknown_or_write,not_probed,dbid,,https://vip4-kj.kdzwy.com/js/dist/voucherScm.js?ver=202609151511,1,9576
UNKNOWN,/voucher/total/query,unknown_or_write,not_probed,,,https://vip4-kj.kdzwy.com/js/dist/voucherSummary.js?ver=202609151511,1,2351
UNKNOWN,/voucher/voucher-scm.jsp,unknown_or_write,not_probed,,,https://vip4-kj.kdzwy.com/js/dist/reimbursements.js,1,2266
UNKNOWN,/voucher/voucher-tidy.jsp,unknown_or_write,not_probed,,,https://vip4-kj.kdzwy.com/js/dist/voucherList.js?ver=202609151511,1,19302
UNKNOWN,/voucher/voucher.jsp,unknown_or_write,not_probed,,{voucherData:o},https://vip4-kj.kdzwy.com/home/static/js/chunk-02224858.4517b705.js,1,25696
UNKNOWN,/voucher/voucher.jsp?dbid={queryConditions.dbid}&id={c},unknown_or_write,not_probed,"dbid,id",{callback:function(){try{b.reloadData(queryConditions)}catch(a){console.log(a)}}},https://vip4-kj.kdzwy.com/js/dist/voucherScm.js?ver=202609151511,1,9280
UNKNOWN,/voucher/voucher.jsp?id={c},unknown_or_write,not_probed,id,{callback:function(){try{b.reloadData(queryConditions)}catch(a){console.log(a)}}},https://vip4-kj.kdzwy.com/js/dist/voucherScm.js?ver=202609151511,1,9101
UNKNOWN,/voucher/voucher.jsp?nd={(new Date).getTime()},unknown_or_write,not_probed,nd,"{voucherData:g,callback:function(){try{THISPAGE.reloadData()}catch(a){console.log(a)}}}",https://vip4-kj.kdzwy.com/js/dist/reimbursements.js,1,5219
PUT,"https://dw.jdy.com/push/v1/msg/{p.a.get(""group"")}/{j()}/{O()}/1",unknown_or_write,not_probed,,t,https://static.kdzwy.com/saas/vip1/accounting/static_production_20260915152836/js/main.606e9379.chunk.js,1,75827
